Year,Month,Day,Global-mean of ERA5 two-metre temperature (deg C) averaged from hour 0 to hour 23,Global-mean temperature increase (deg C) above 1850-1900 reference level
1942,7,5,15.554,0.18
1942,7,6,15.565,0.184
1942,7,7,15.568,0.181
1942,7,8,15.544,0.151
1942,7,9,15.505,0.106
1942,7,10,15.508,0.103
1942,7,11,15.486,0.076
1942,7,12,15.411,-0.004
1942,7,13,15.425,0.004
1942,7,14,15.461,0.035
1942,7,15,15.445,0.015
1942,7,16,15.474,0.039
1942,7,17,15.506,0.067
1942,7,18,15.473,0.029
1942,7,19,15.448,0
1942,7,20,15.474,0.024
1942,7,21,15.504,0.051
1942,7,22,15.513,0.057
1942,7,23,15.49,0.032
1942,7,24,15.505,0.046
1942,7,25,15.525,0.065
1942,7,26,15.513,0.052
1942,7,27,15.508,0.047
1942,7,28,15.515,0.055
1942,7,29,15.493,0.034
1942,7,30,15.504,0.046
1942,7,31,15.515,0.059
1942,8,1,15.526,0.073
1942,8,2,15.489,0.039
1942,8,3,15.441,-0.006
1942,8,4,15.426,-0.016
1942,8,5,15.367,-0.069
1942,8,6,15.376,-0.055
1942,8,7,15.371,-0.054
1942,8,8,15.34,-0.078
1942,8,9,15.356,-0.055
1942,8,10,15.419,0.015
1942,8,11,15.382,-0.013
1942,8,12,15.344,-0.042
1942,8,13,15.349,-0.027
1942,8,14,15.366,0.001
1942,8,15,15.428,0.075
1942,8,16,15.415,0.075
1942,8,17,15.409,0.083
1942,8,18,15.47,0.16
1942,8,19,15.568,0.275
1942,8,20,15.624,0.346
1942,8,21,15.575,0.314
1942,8,22,15.475,0.231
1942,8,23,15.386,0.161
1942,8,24,15.295,0.088
1942,8,25,15.229,0.042
1942,8,26,15.194,0.026
1942,8,27,15.188,0.039
1942,8,28,15.197,0.07
1942,8,29,15.147,0.04
1942,8,30,15.076,-0.008
1942,8,31,15.031,-0.032
1942,9,1,14.984,-0.056
1942,9,2,14.996,-0.02
1942,9,3,14.976,-0.017
1942,9,4,14.965,-0.004
1942,9,5,14.966,0.021
1942,9,6,14.91,-0.011
1942,9,7,14.853,-0.043
1942,9,8,14.86,-0.011
1942,9,9,14.893,0.048
1942,9,10,14.89,0.07
1942,9,11,14.893,0.1
1942,9,12,14.873,0.107
1942,9,13,14.876,0.138
1942,9,14,14.839,0.129
1942,9,15,14.801,0.12
1942,9,16,14.692,0.039
1942,9,17,14.587,-0.038
1942,9,18,14.63,0.034
1942,9,19,14.643,0.076
1942,9,20,14.621,0.083
1942,9,21,14.6,0.092
1942,9,22,14.555,0.077
1942,9,23,14.519,0.071
1942,9,24,14.505,0.087
1942,9,25,14.443,0.057
1942,9,26,14.386,0.031
1942,9,27,14.37,0.047
1942,9,28,14.333,0.043
1942,9,29,14.347,0.089
1942,9,30,14.344,0.119
1942,10,1,14.375,0.185
1942,10,2,14.377,0.221
1942,10,3,14.327,0.205
1942,10,4,14.264,0.176
1942,10,5,14.263,0.211
1942,10,6,14.249,0.233
1942,10,7,14.259,0.279
1942,10,8,14.247,0.304
1942,10,9,14.203,0.298
1942,10,10,14.15,0.282
1942,10,11,14.109,0.278
1942,10,12,14.03,0.237
1942,10,13,13.929,0.175
1942,10,14,13.914,0.198
1942,10,15,13.874,0.198
1942,10,16,13.755,0.119
1942,10,17,13.653,0.057
1942,10,18,13.544,-0.012
1942,10,19,13.502,-0.015
1942,10,20,13.458,-0.018
1942,10,21,13.364,-0.073
1942,10,22,13.273,-0.126
1942,10,23,13.244,-0.116
1942,10,24,13.254,-0.068
1942,10,25,13.234,-0.049
1942,10,26,13.21,-0.035
1942,10,27,13.152,-0.056
1942,10,28,13.088,-0.082
1942,10,29,13.056,-0.076
1942,10,30,13.082,-0.014
1942,10,31,13.028,-0.03
1942,11,1,12.993,-0.028
1942,11,2,12.977,-0.007
1942,11,3,12.901,-0.045
1942,11,4,12.801,-0.108
1942,11,5,12.689,-0.182
1942,11,6,12.621,-0.213
1942,11,7,12.63,-0.168
1942,11,8,12.609,-0.153
1942,11,9,12.55,-0.176
1942,11,10,12.491,-0.199
1942,11,11,12.456,-0.199
1942,11,12,12.418,-0.201
1942,11,13,12.384,-0.201
1942,11,14,12.307,-0.246
1942,11,15,12.274,-0.246
1942,11,16,12.279,-0.209
1942,11,17,12.374,-0.083
1942,11,18,12.431,0.005
1942,11,19,12.432,0.037
1942,11,20,12.404,0.04
1942,11,21,12.397,0.063
1942,11,22,12.448,0.145
1942,11,23,12.461,0.188
1942,11,24,12.42,0.177
1942,11,25,12.387,0.173
1942,11,26,12.357,0.174
1942,11,27,12.336,0.181
1942,11,28,12.324,0.197
1942,11,29,12.33,0.23
1942,11,30,12.394,0.321
1942,12,1,12.386,0.339
1942,12,2,12.323,0.301
1942,12,3,12.266,0.269
1942,12,4,12.155,0.181
1942,12,5,12.02,0.069
1942,12,6,11.898,-0.032
1942,12,7,11.851,-0.057
1942,12,8,11.852,-0.036
1942,12,9,11.798,-0.069
1942,12,10,11.833,-0.015
1942,12,11,11.877,0.048
1942,12,12,11.9,0.09
1942,12,13,11.914,0.123
1942,12,14,11.919,0.145
1942,12,15,11.928,0.17
1942,12,16,11.871,0.128
1942,12,17,11.783,0.055
1942,12,18,11.703,-0.011
1942,12,19,11.642,-0.058
1942,12,20,11.608,-0.079
1942,12,21,11.597,-0.077
1942,12,22,11.65,-0.012
1942,12,23,11.651,0.001
1942,12,24,11.629,-0.008
1942,12,25,11.604,-0.021
1942,12,26,11.609,-0.004
1942,12,27,11.689,0.086
1942,12,28,11.772,0.18
1942,12,29,11.823,0.24
1942,12,30,11.84,0.267
1942,12,31,11.83,0.266
1943,1,1,11.861,0.32
1943,1,2,11.829,0.295
1943,1,3,11.739,0.213
1943,1,4,11.64,0.121
1943,1,5,11.64,0.128
1943,1,6,11.674,0.169
1943,1,7,11.704,0.205
1943,1,8,11.735,0.242
1943,1,9,11.762,0.273
1943,1,10,11.753,0.269
1943,1,11,11.704,0.224
1943,1,12,11.662,0.183
1943,1,13,11.739,0.262
1943,1,14,11.778,0.303
1943,1,15,11.792,0.317
1943,1,16,11.701,0.227
1943,1,17,11.552,0.079
1943,1,18,11.443,-0.03
1943,1,19,11.41,-0.065
1943,1,20,11.416,-0.06
1943,1,21,11.516,0.038
1943,1,22,11.604,0.123
1943,1,23,11.638,0.151
1943,1,24,11.615,0.122
1943,1,25,11.507,0.008
1943,1,26,11.446,-0.06
1943,1,27,11.434,-0.079
1943,1,28,11.44,-0.08
1943,1,29,11.479,-0.047
1943,1,30,11.527,-0.008
1943,1,31,11.615,0.069
1943,2,1,11.647,0.091
1943,2,2,11.701,0.133
1943,2,3,11.714,0.136
1943,2,4,11.736,0.146
1943,2,5,11.77,0.168
1943,2,6,11.755,0.14
1943,2,7,11.694,0.065
1943,2,8,11.799,0.157
1943,2,9,11.803,0.145
1943,2,10,11.749,0.075
1943,2,11,11.771,0.082
1943,2,12,11.874,0.17
1943,2,13,11.937,0.218
1943,2,14,12.006,0.271
1943,2,15,12.032,0.282
1943,2,16,12.073,0.305
1943,2,17,12.109,0.324
1943,2,18,12.08,0.277
1943,2,19,12.179,0.357
1943,2,20,12.324,0.484
1943,2,21,12.396,0.538
1943,2,22,12.422,0.544
1943,2,23,12.404,0.508
1943,2,24,12.404,0.488
1943,2,25,12.424,0.486
1943,2,26,12.45,0.491
1943,2,27,12.477,0.495
1943,2,28,12.542,0.538
1943,3,1,12.521,0.493
1943,3,2,12.465,0.413
1943,3,3,12.444,0.369
1943,3,4,12.382,0.283
1943,3,5,12.304,0.181
1943,3,6,12.227,0.078
1943,3,7,12.194,0.019
1943,3,8,12.261,0.061
1943,3,9,12.333,0.107
1943,3,10,12.429,0.176
1943,3,11,12.515,0.236
1943,3,12,12.583,0.278
1943,3,13,12.609,0.276
1943,3,14,12.644,0.282
1943,3,15,12.62,0.228
1943,3,16,12.533,0.111
1943,3,17,12.555,0.101
1943,3,18,12.65,0.164
1943,3,19,12.63,0.114
1943,3,20,12.578,0.031
1943,3,21,12.543,-0.034
1943,3,22,12.511,-0.098
1943,3,23,12.467,-0.172
1943,3,24,12.546,-0.125
1943,3,25,12.645,-0.056
1943,3,26,12.683,-0.049
1943,3,27,12.662,-0.101
1943,3,28,12.645,-0.148
1943,3,29,12.627,-0.198
1943,3,30,12.677,-0.178
1943,3,31,12.746,-0.141
1943,4,1,12.784,-0.136
1943,4,2,12.814,-0.139
1943,4,3,12.926,-0.059
1943,4,4,13.031,0.013
1943,4,5,13.108,0.057
1943,4,6,13.151,0.065
1943,4,7,13.205,0.084
1943,4,8,13.296,0.14
1943,4,9,13.37,0.18
1943,4,10,13.403,0.177
1943,4,11,13.443,0.183
1943,4,12,13.529,0.234
1943,4,13,13.558,0.229
1943,4,14,13.585,0.223
1943,4,15,13.596,0.201
1943,4,16,13.652,0.224
1943,4,17,13.715,0.256
1943,4,18,13.774,0.283
1943,4,19,13.831,0.307
1943,4,20,13.874,0.318
1943,4,21,13.918,0.329
1943,4,22,13.937,0.314
1943,4,23,13.922,0.266
1943,4,24,13.895,0.205
1943,4,25,13.943,0.22
1943,4,26,13.993,0.236
1943,4,27,14.024,0.234
1943,4,28,14.08,0.256
1943,4,29,14.135,0.278
1943,4,30,14.189,0.3
1943,5,1,14.16,0.238
1943,5,2,14.174,0.221
1943,5,3,14.203,0.219
1943,5,4,14.238,0.223
1943,5,5,14.373,0.328
1943,5,6,14.38,0.306
1943,5,7,14.372,0.27
1943,5,8,14.394,0.264
1943,5,9,14.403,0.245
1943,5,10,14.462,0.275
1943,5,11,14.52,0.304
1943,5,12,14.558,0.312
1943,5,13,14.564,0.289
1943,5,14,14.571,0.267
1943,5,15,14.647,0.313
1943,5,16,14.696,0.333
1943,5,17,14.706,0.313
1943,5,18,14.718,0.294
1943,5,19,14.707,0.254
1943,5,20,14.747,0.264
1943,5,21,14.803,0.292
1943,5,22,14.856,0.316
1943,5,23,14.851,0.282
1943,5,24,14.866,0.269
1943,5,25,14.841,0.216
1943,5,26,14.837,0.184
1943,5,27,14.883,0.203
1943,5,28,14.96,0.253
1943,5,29,15.042,0.308
1943,5,30,15.038,0.276
1943,5,31,15.022,0.233
1943,6,1,15.013,0.198
1943,6,2,14.993,0.152
1943,6,3,15.027,0.161
1943,6,4,15.06,0.169
1943,6,5,15.085,0.169
1943,6,6,15.116,0.174
1943,6,7,15.079,0.112
1943,6,8,15.019,0.029
1943,6,9,15.032,0.02
1943,6,10,15.062,0.029
1943,6,11,15.082,0.028
1943,6,12,15.096,0.021
1943,6,13,15.141,0.046
1943,6,14,15.184,0.07
1943,6,15,15.186,0.054
1943,6,16,15.181,0.032
1943,6,17,15.213,0.048
1943,6,18,15.221,0.04
1943,6,19,15.24,0.043
1943,6,20,15.28,0.068
1943,6,21,15.342,0.115
1943,6,22,15.401,0.161
1943,6,23,15.412,0.16
1943,6,24,15.392,0.126
1943,6,25,15.382,0.105
1943,6,26,15.393,0.104
1943,6,27,15.442,0.143
1943,6,28,15.512,0.202
1943,6,29,15.526,0.206
1943,6,30,15.498,0.168
1943,7,1,15.491,0.152
1943,7,2,15.535,0.187
1943,7,3,15.563,0.205
1943,7,4,15.558,0.192
1943,7,5,15.552,0.179
1943,7,6,15.549,0.168
1943,7,7,15.565,0.178
1943,7,8,15.544,0.151
1943,7,9,15.534,0.136
1943,7,10,15.493,0.089
1943,7,11,15.424,0.014
1943,7,12,15.403,-0.012
1943,7,13,15.441,0.021
1943,7,14,15.437,0.011
1943,7,15,15.436,0.006
1943,7,16,15.432,-0.002
1943,7,17,15.426,-0.013
1943,7,18,15.408,-0.035
1943,7,19,15.35,-0.097
1943,7,20,15.303,-0.147
1943,7,21,15.336,-0.117
1943,7,22,15.352,-0.103
1943,7,23,15.402,-0.056
1943,7,24,15.467,0.008
1943,7,25,15.511,0.051
1943,7,26,15.549,0.088
1943,7,27,15.6,0.139
1943,7,28,15.615,0.154
1943,7,29,15.622,0.163
1943,7,30,15.615,0.157
1943,7,31,15.583,0.127
1943,8,1,15.531,0.077
1943,8,2,15.427,-0.024
1943,8,3,15.365,-0.082
1943,8,4,15.283,-0.159
1943,8,5,15.301,-0.135
1943,8,6,15.334,-0.097
1943,8,7,15.382,-0.043
1943,8,8,15.415,-0.003
1943,8,9,15.462,0.051
1943,8,10,15.517,0.113
1943,8,11,15.493,0.098
1943,8,12,15.4,0.014
1943,8,13,15.372,-0.003
1943,8,14,15.422,0.057
1943,8,15,15.402,0.049
1943,8,16,15.408,0.068
1943,8,17,15.438,0.112
1943,8,18,15.423,0.113
1943,8,19,15.382,0.088
1943,8,20,15.356,0.078
1943,8,21,15.367,0.105
1943,8,22,15.321,0.077
1943,8,23,15.277,0.052
1943,8,24,15.256,0.049
1943,8,25,15.256,0.068
1943,8,26,15.227,0.059
1943,8,27,15.207,0.059
1943,8,28,15.164,0.036
1943,8,29,15.089,-0.018
1943,8,30,15.061,-0.024
1943,8,31,15.057,-0.005
1943,9,1,15.076,0.037
1943,9,2,15.096,0.08
1943,9,3,15.09,0.097
1943,9,4,15.11,0.141
1943,9,5,15.139,0.194
1943,9,6,15.155,0.234
1943,9,7,15.085,0.189
1943,9,8,15.03,0.158
1943,9,9,14.988,0.142
1943,9,10,14.961,0.141
1943,9,11,14.904,0.111
1943,9,12,14.862,0.096
1943,9,13,14.804,0.066
1943,9,14,14.744,0.034
1943,9,15,14.668,-0.013
1943,9,16,14.657,0.004
1943,9,17,14.637,0.012
1943,9,18,14.578,-0.018
1943,9,19,14.497,-0.071
1943,9,20,14.514,-0.024
1943,9,21,14.508,0
1943,9,22,14.441,-0.037
1943,9,23,14.393,-0.055
1943,9,24,14.455,0.038
1943,9,25,14.436,0.05
1943,9,26,14.475,0.12
1943,9,27,14.507,0.183
1943,9,28,14.474,0.183
1943,9,29,14.429,0.172
1943,9,30,14.383,0.158
1943,10,1,14.397,0.206
1943,10,2,14.43,0.274
1943,10,3,14.382,0.26
1943,10,4,14.31,0.222
1943,10,5,14.249,0.197
1943,10,6,14.233,0.217
1943,10,7,14.205,0.225
1943,10,8,14.149,0.207
1943,10,9,14.143,0.237
1943,10,10,14.062,0.193
1943,10,11,13.972,0.141
1943,10,12,13.929,0.136
1943,10,13,13.862,0.108
1943,10,14,13.769,0.054
1943,10,15,13.69,0.015
1943,10,16,13.684,0.048
1943,10,17,13.674,0.078
1943,10,18,13.666,0.11
1943,10,19,13.632,0.115
1943,10,20,13.56,0.083
1943,10,21,13.594,0.157
1943,10,22,13.614,0.215
1943,10,23,13.575,0.215
1943,10,24,13.523,0.202
1943,10,25,13.477,0.194
1943,10,26,13.47,0.225
1943,10,27,13.412,0.205
1943,10,28,13.313,0.144
1943,10,29,13.285,0.153
1943,10,30,13.255,0.16
1943,10,31,13.176,0.118
1943,11,1,13.169,0.148
1943,11,2,13.136,0.153
1943,11,3,13.075,0.129
1943,11,4,12.995,0.086
1943,11,5,12.907,0.036
1943,11,6,12.849,0.015
1943,11,7,12.774,-0.024
1943,11,8,12.755,-0.007
1943,11,9,12.717,-0.008
1943,11,10,12.7,0.01
1943,11,11,12.679,0.025
1943,11,12,12.677,0.058
1943,11,13,12.704,0.118
1943,11,14,12.729,0.177
1943,11,15,12.725,0.205
1943,11,16,12.725,0.236
1943,11,17,12.69,0.234
1943,11,18,12.631,0.206
1943,11,19,12.634,0.239
1943,11,20,12.653,0.289
1943,11,21,12.65,0.316
1943,11,22,12.596,0.293
1943,11,23,12.557,0.284
1943,11,24,12.525,0.283
1943,11,25,12.495,0.282
1943,11,26,12.462,0.278
1943,11,27,12.422,0.267
1943,11,28,12.425,0.298
1943,11,29,12.395,0.295
1943,11,30,12.366,0.293
1943,12,1,12.284,0.236
1943,12,2,12.226,0.204
1943,12,3,12.207,0.21
1943,12,4,12.176,0.202
1943,12,5,12.128,0.177
1943,12,6,12.142,0.213
1943,12,7,12.21,0.301
1943,12,8,12.219,0.332
1943,12,9,12.224,0.356
1943,12,10,12.18,0.332
1943,12,11,12.095,0.266
1943,12,12,12.048,0.238
1943,12,13,12.056,0.264
1943,12,14,12.01,0.235
1943,12,15,11.932,0.174
1943,12,16,11.894,0.151
1943,12,17,11.903,0.175
1943,12,18,11.97,0.256
1943,12,19,11.998,0.298
1943,12,20,11.98,0.293
1943,12,21,11.948,0.274
1943,12,22,11.939,0.278
1943,12,23,11.929,0.28
1943,12,24,11.936,0.299
1943,12,25,12.024,0.398
1943,12,26,12.068,0.455
1943,12,27,12.027,0.424
1943,12,28,11.986,0.393
1943,12,29,11.971,0.388
1943,12,30,12.002,0.429
1943,12,31,11.998,0.434
1944,1,1,11.953,0.395
1944,1,2,11.966,0.416
1944,1,3,11.992,0.451
1944,1,4,11.94,0.407
1944,1,5,11.862,0.337
1944,1,6,11.816,0.299
1944,1,7,11.813,0.303
1944,1,8,11.847,0.345
1944,1,9,11.884,0.388
1944,1,10,11.939,0.449
1944,1,11,12.005,0.52
1944,1,12,12.074,0.593
1944,1,13,12.122,0.643
1944,1,14,12.191,0.714
1944,1,15,12.167,0.692
1944,1,16,12.064,0.591
1944,1,17,12.059,0.587
1944,1,18,12.113,0.642
1944,1,19,12.225,0.754
1944,1,20,12.287,0.816
1944,1,21,12.255,0.783
1944,1,22,12.258,0.783
1944,1,23,12.259,0.78
1944,1,24,12.184,0.7
1944,1,25,12.091,0.603
1944,1,26,12.036,0.543
1944,1,27,12.061,0.562
1944,1,28,12.047,0.544
1944,1,29,12.052,0.543
1944,1,30,12.041,0.525
1944,1,31,12.01,0.484
1944,2,1,11.931,0.395
1944,2,2,11.957,0.41
1944,2,3,12.021,0.464
1944,2,4,12.028,0.459
1944,2,5,11.983,0.402
1944,2,6,12.001,0.407
1944,2,7,12.026,0.419
1944,2,8,12.072,0.452
1944,2,9,12.031,0.396
1944,2,10,12.028,0.378
1944,2,11,12.023,0.358
1944,2,12,12.043,0.364
1944,2,13,12.089,0.396
1944,2,14,12.065,0.358
1944,2,15,12.066,0.343
1944,2,16,12.136,0.398
1944,2,17,12.212,0.457
1944,2,18,12.238,0.466
1944,2,19,12.212,0.422
1944,2,20,12.277,0.468
1944,2,21,12.349,0.522
1944,2,22,12.442,0.595
1944,2,23,12.541,0.675
1944,2,24,12.576,0.69
1944,2,25,12.611,0.703
1944,2,26,12.67,0.741
1944,2,27,12.67,0.718
1944,2,28,12.695,0.72
1944,2,29,12.683,0.684
1944,3,1,12.737,0.714
1944,3,2,12.755,0.708
1944,3,3,12.731,0.661
1944,3,4,12.696,0.602
1944,3,5,12.688,0.569
1944,3,6,12.682,0.538
1944,3,7,12.67,0.501
1944,3,8,12.727,0.533
1944,3,9,12.817,0.596
1944,3,10,12.85,0.604
1944,3,11,12.853,0.58
1944,3,12,12.87,0.57
1944,3,13,12.875,0.546
1944,3,14,12.833,0.474
1944,3,15,12.85,0.461
1944,3,16,12.878,0.458
1944,3,17,12.99,0.538
1944,3,18,12.99,0.507
1944,3,19,12.93,0.416
1944,3,20,12.936,0.391
1944,3,21,12.961,0.386
1944,3,22,13.031,0.426
1944,3,23,13.18,0.544
1944,3,24,13.289,0.622
1944,3,25,13.278,0.581
1944,3,26,13.232,0.504
1944,3,27,13.207,0.45
1944,3,28,13.228,0.44
1944,3,29,13.189,0.371
1944,3,30,13.21,0.36
1944,3,31,13.299,0.418
1944,4,1,13.302,0.389
1944,4,2,13.333,0.388
1944,4,3,13.335,0.356
1944,4,4,13.393,0.38
1944,4,5,13.422,0.376
1944,4,6,13.429,0.348
1944,4,7,13.486,0.371
1944,4,8,13.536,0.385
1944,4,9,13.573,0.388
1944,4,10,13.625,0.405
1944,4,11,13.712,0.457
1944,4,12,13.743,0.454
1944,4,13,13.677,0.354
1944,4,14,13.671,0.315
1944,4,15,13.745,0.357
1944,4,16,13.727,0.308
1944,4,17,13.67,0.219
1944,4,18,13.748,0.265
1944,4,19,13.791,0.276
1944,4,20,13.818,0.27
1944,4,21,13.861,0.279
1944,4,22,13.851,0.236
1944,4,23,13.84,0.192
1944,4,24,13.889,0.207
1944,4,25,13.975,0.259
1944,4,26,14.027,0.277
1944,4,27,14.098,0.315
1944,4,28,14.208,0.391
1944,4,29,14.216,0.366
1944,4,30,14.234,0.351
1944,5,1,14.214,0.298
1944,5,2,14.205,0.257
1944,5,3,14.175,0.195
1944,5,4,14.18,0.171
1944,5,5,14.211,0.173
1944,5,6,14.18,0.114
1944,5,7,14.212,0.118
1944,5,8,14.271,0.149
1944,5,9,14.308,0.156
1944,5,10,14.374,0.193
1944,5,11,14.465,0.254
1944,5,12,14.529,0.289
1944,5,13,14.624,0.353
1944,5,14,14.633,0.333
1944,5,15,14.666,0.335
1944,5,16,14.693,0.331
1944,5,17,14.71,0.318
1944,5,18,14.711,0.288
1944,5,19,14.698,0.245
1944,5,20,14.783,0.299
1944,5,21,14.865,0.352
1944,5,22,14.886,0.344
1944,5,23,14.922,0.351
1944,5,24,14.988,0.39
1944,5,25,15.093,0.466
1944,5,26,15.112,0.457
1944,5,27,15.077,0.394
1944,5,28,15.129,0.419
1944,5,29,15.18,0.442
1944,5,30,15.204,0.439
1944,5,31,15.269,0.478
1944,6,1,15.329,0.512
1944,6,2,15.342,0.499
1944,6,3,15.358,0.49
1944,6,4,15.385,0.491
1944,6,5,15.467,0.547
1944,6,6,15.498,0.552
1944,6,7,15.538,0.567
1944,6,8,15.521,0.527
1944,6,9,15.515,0.499
1944,6,10,15.544,0.507
1944,6,11,15.547,0.489
1944,6,12,15.528,0.451
1944,6,13,15.509,0.412
1944,6,14,15.517,0.402
1944,6,15,15.475,0.342
1944,6,16,15.409,0.26
1944,6,17,15.347,0.181
1944,6,18,15.33,0.148
1944,6,19,15.332,0.135
1944,6,20,15.368,0.156
1944,6,21,15.437,0.21
1944,6,22,15.491,0.251
1944,6,23,15.552,0.299
1944,6,24,15.605,0.34
1944,6,25,15.597,0.319
1944,6,26,15.5,0.211
1944,6,27,15.454,0.154
1944,6,28,15.429,0.118
1944,6,29,15.493,0.172
1944,6,30,15.57,0.239
1944,7,1,15.645,0.303
1944,7,2,15.645,0.294
1944,7,3,15.712,0.352
1944,7,4,15.748,0.38
1944,7,5,15.681,0.305
1944,7,6,15.621,0.238
1944,7,7,15.589,0.199
1944,7,8,15.605,0.21
1944,7,9,15.611,0.209
1944,7,10,15.626,0.219
1944,7,11,15.699,0.286
1944,7,12,15.665,0.246
1944,7,13,15.615,0.189
1944,7,14,15.587,0.156
1944,7,15,15.634,0.198
1944,7,16,15.68,0.239
1944,7,17,15.679,0.233
1944,7,18,15.7,0.25
1944,7,19,15.692,0.238
1944,7,20,15.681,0.225
1944,7,21,15.665,0.206
1944,7,22,15.657,0.196
1944,7,23,15.698,0.234
1944,7,24,15.755,0.289
1944,7,25,15.777,0.31
1944,7,26,15.794,0.326
1944,7,27,15.82,0.352
1944,7,28,15.825,0.357
1944,7,29,15.843,0.376
1944,7,30,15.837,0.372
1944,7,31,15.82,0.357
1944,8,1,15.824,0.363
1944,8,2,15.841,0.383
1944,8,3,15.826,0.373
1944,8,4,15.743,0.294
1944,8,5,15.668,0.224
1944,8,6,15.609,0.171
1944,8,7,15.603,0.171
1944,8,8,15.613,0.187
1944,8,9,15.647,0.227
1944,8,10,15.67,0.257
1944,8,11,15.698,0.294
1944,8,12,15.693,0.298
1944,8,13,15.689,0.305
1944,8,14,15.676,0.303
1944,8,15,15.626,0.265
1944,8,16,15.606,0.258
1944,8,17,15.622,0.288
1944,8,18,15.592,0.273
1944,8,19,15.602,0.299
1944,8,20,15.643,0.356
1944,8,21,15.67,0.399
1944,8,22,15.656,0.404
1944,8,23,15.64,0.406
1944,8,24,15.592,0.377
1944,8,25,15.59,0.394
1944,8,26,15.59,0.414
1944,8,27,15.58,0.425
1944,8,28,15.536,0.402
1944,8,29,15.52,0.407
1944,8,30,15.543,0.451
1944,8,31,15.533,0.463
1944,9,1,15.472,0.425
1944,9,2,15.463,0.438
1944,9,3,15.483,0.481
1944,9,4,15.486,0.507
1944,9,5,15.452,0.496
1944,9,6,15.381,0.449
1944,9,7,15.276,0.368
1944,9,8,15.196,0.313
1944,9,9,15.181,0.323
1944,9,10,15.21,0.378
1944,9,11,15.225,0.419
1944,9,12,15.216,0.436
1944,9,13,15.134,0.38
1944,9,14,15.072,0.345
1944,9,15,15.005,0.306
1944,9,16,14.932,0.26
1944,9,17,14.856,0.212
1944,9,18,14.857,0.24
1944,9,19,14.805,0.217
1944,9,20,14.826,0.267
1944,9,21,14.836,0.306
1944,9,22,14.84,0.34
1944,9,23,14.798,0.327
1944,9,24,14.767,0.327
1944,9,25,14.771,0.36
1944,9,26,14.751,0.371
1944,9,27,14.721,0.373
1944,9,28,14.695,0.379
1944,9,29,14.676,0.394
1944,9,30,14.634,0.385
1944,10,1,14.531,0.315
1944,10,2,14.512,0.33
1944,10,3,14.542,0.395
1944,10,4,14.52,0.408
1944,10,5,14.516,0.439
1944,10,6,14.457,0.416
1944,10,7,14.456,0.453
1944,10,8,14.418,0.452
1944,10,9,14.321,0.392
1944,10,10,14.282,0.39
1944,10,11,14.241,0.387
1944,10,12,14.168,0.352
1944,10,13,14.125,0.347
1944,10,14,14.124,0.386
1944,10,15,14.087,0.389
1944,10,16,14.005,0.347
1944,10,17,13.998,0.38
1944,10,18,13.962,0.384
1944,10,19,13.865,0.327
1944,10,20,13.776,0.277
1944,10,21,13.747,0.287
1944,10,22,13.689,0.267
1944,10,23,13.639,0.255
1944,10,24,13.63,0.284
1944,10,25,13.613,0.305
1944,10,26,13.534,0.264
1944,10,27,13.443,0.211
1944,10,28,13.384,0.188
1944,10,29,13.357,0.199
1944,10,30,13.348,0.226
1944,10,31,13.302,0.218
1944,11,1,13.276,0.229
1944,11,2,13.224,0.214
1944,11,3,13.122,0.15
1944,11,4,13.019,0.084
1944,11,5,12.961,0.064
1944,11,6,12.941,0.081
1944,11,7,12.944,0.12
1944,11,8,12.914,0.127
1944,11,9,12.89,0.139
1944,11,10,12.887,0.173
1944,11,11,12.851,0.173
1944,11,12,12.766,0.124
1944,11,13,12.684,0.078
1944,11,14,12.714,0.143
1944,11,15,12.819,0.281
1944,11,16,12.843,0.339
1944,11,17,12.81,0.339
1944,11,18,12.737,0.298
1944,11,19,12.658,0.249
1944,11,20,12.539,0.162
1944,11,21,12.444,0.099
1944,11,22,12.436,0.122
1944,11,23,12.429,0.146
1944,11,24,12.385,0.133
1944,11,25,12.278,0.056
1944,11,26,12.242,0.051
1944,11,27,12.188,0.026
1944,11,28,12.131,-0.004
1944,11,29,12.135,0.026
1944,11,30,12.086,0.004
1944,12,1,12.009,-0.047
1944,12,2,11.945,-0.087
1944,12,3,11.936,-0.073
1944,12,4,11.997,0.011
1944,12,5,12.038,0.074
1944,12,6,12.055,0.112
1944,12,7,12.047,0.125
1944,12,8,12.017,0.116
